2022-04-19 03:26:44+00:00,b'@geloraco Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-19 03:10:15+00:00,b'Dicari Mafia Minyak Goreng! Nyaris Sebulan Tak Terungkap https://t.co/y17T9Mj47p',CNBC Indonesia
2022-04-19 03:09:10+00:00,b'@rinidyah6 Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-19 03:08:49+00:00,b'@ChusnulCh__ Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-19 03:08:43+00:00,b'Tangkap Mafia Minyak Goreng\n#HukumBerkeadilan\n#ProJustisia\n#TegakkanHukum\n#MinyakGoreng https://t.co/QRzEmmQo5i',Sadewa
2022-04-19 03:08:34+00:00,b'Tangkap Mafia Minyak Goreng\n#HukumBerkeadilan\n#ProJustisia\n#TegakkanHukum\n#MinyakGoreng https://t.co/Z1v90e7sUp',Fitri Andriani
2022-04-19 03:04:57+00:00,b'@OposisiCerdas Issue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-19 03:03:50+00:00,b'@Dennysiregar7 Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-19 02:59:49+00:00,b'Polisi tangkap mafia minyak goreng.\n#HukumBerkeadilan\n#ProJustisia\n#TegakkanHukum\n#MinyakGoreng https://t.co/a6GrihdxuZ',Claudia
2022-04-19 02:59:38+00:00,b'@OposisiCerdas Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
2022-04-19 02:59:03+00:00,b'@keuangannews_id Issue Basi..\nIssue Update Adalah :\nRakyat Indonesia sedang Menunggu gak Pakai lama.....\n1. Pengusung 3x periode seluruh Dipecat... Disidang .. . Dan Vonis Penjara....\n2. Turunkan Minyak Goreng  ..\nTangkap dan PENJARAKAN Bos Kartel dan Mafia Migor....\n3. Turunkan semua bahan pokok',Abu Hasimi
